ph0,mu1,sd1,Lower,Upper,modelAveraged,ph1
1.1343668670339e-27,2.10182841071552,0.185695338177052,1.73787223579151,2.46578458563953,2.10182841071552,1
0.250062101374771,-0.463194079686634,0.185695338177052,-0.751343363590812,1e-100,-0.347366794775841,0.749937898625229
